step_num,step_type,latency_ms,recall_mean,recall_std_dev,gt_scan_mean,gt_scan_dev,mainteance_ms,index_mem_gb,num_partitions,num_vectors
1235,delete,144.989,-1.0,-1.0,-1.0,-1.0,151.89,1.83465,2143,3684234
1236,search,3424.41,0.88158,0.134207,20.0265,19.6125,20.176,1.83465,2143,3684234
1237,delete,13.084,-1.0,-1.0,-1.0,-1.0,23.67,1.8308,2142,3669074
1238,search,3433.55,0.88144,0.134108,20.0168,19.5975,19.668,1.8308,2142,3669074
1239,delete,52.075,-1.0,-1.0,-1.0,-1.0,18.085,1.81247,2142,3620984
1240,search,3411.88,0.88111,0.134549,20.0523,19.609,19.72,1.81247,2142,3620984
1241,delete,37.731,-1.0,-1.0,-1.0,-1.0,17.727,1.79797,2142,3580113
1242,search,3397.82,0.88072,0.13503,20.0874,19.6343,19.646,1.79797,2142,3580113
1243,delete,46.127,-1.0,-1.0,-1.0,-1.0,40.026,1.774,2138,3533909
1244,search,3403.08,0.88046,0.135635,20.0601,19.6079,19.583,1.774,2138,3533909
1245,delete,13.76,-1.0,-1.0,-1.0,-1.0,21.248,1.7675,2137,3519590
1246,search,3371.48,0.88008,0.136104,20.0736,19.6238,19.297,1.7675,2137,3519590
1247,delete,48.734,-1.0,-1.0,-1.0,-1.0,77.926,1.73201,2107,3452537
1248,search,3313.37,0.88094,0.134287,20.4095,19.8576,22.041,1.73206,2108,3452537
1249,delete,33.433,-1.0,-1.0,-1.0,-1.0,39.434,1.71709,2105,3416711
1250,search,3302.45,0.88027,0.134608,20.4307,19.8369,19.113,1.71709,2105,3416711
1251,delete,25.444,-1.0,-1.0,-1.0,-1.0,34.571,1.70445,2101,3387653
1252,search,3303.63,0.87985,0.134845,20.4647,19.832,19.745,1.70445,2101,3387653
1253,delete,14.49,-1.0,-1.0,-1.0,-1.0,25.488,1.69821,2099,3372157
1254,search,3312.22,0.87951,0.135044,20.4681,19.8386,19.931,1.69821,2099,3372157
1255,delete,105.78,-1.0,-1.0,-1.0,-1.0,95.31,1.63936,2065,3258215
1256,search,3255.41,0.87782,0.135303,20.8373,20.0105,18.762,1.63936,2065,3258215
1257,delete,34.914,-1.0,-1.0,-1.0,-1.0,70.5,1.62005,2052,3223657
1258,search,3216.7,0.87735,0.135522,20.9455,20.0295,33.574,1.62025,2054,3223657
1259,delete,43.552,-1.0,-1.0,-1.0,-1.0,71.192,1.59594,2043,3174982
1260,search,3199.14,0.87676,0.136062,20.9941,20.0345,18.486,1.59594,2043,3174982
1261,delete,20.632,-1.0,-1.0,-1.0,-1.0,16.292,1.58728,2043,3157038
1262,search,3201.68,0.87655,0.136242,21.0488,20.068,18.659,1.58728,2043,3157038
1263,delete,96.074,-1.0,-1.0,-1.0,-1.0,172.066,1.5309,2021,3058847
1264,search,3154.73,0.87607,0.135894,21.1419,20.1005,18.239,1.5309,2021,3058847
1265,delete,221.662,-1.0,-1.0,-1.0,-1.0,292.673,1.39603,1911,2833531
1266,search,2986.09,0.87245,0.138987,21.5975,20.2781,44.185,1.39651,1914,2833531
1267,delete,59.181,-1.0,-1.0,-1.0,-1.0,48.174,1.37352,1906,2763793
1268,search,2946.84,0.87096,0.139493,21.7849,20.3687,17.029,1.37352,1906,2763793
1269,delete,128.328,-1.0,-1.0,-1.0,-1.0,143.012,1.3081,1870,2627384
1270,search,2888.27,0.87091,0.139068,21.9489,20.5068,16.75,1.3081,1870,2627384
1271,delete,69.914,-1.0,-1.0,-1.0,-1.0,85.781,1.27188,1860,2553476
1272,search,2852.46,0.87026,0.139427,22.1786,20.7333,16.189,1.27188,1860,2553476
1273,delete,99.231,-1.0,-1.0,-1.0,-1.0,156.533,1.21056,1826,2443067
1274,search,2805.45,0.86805,0.141061,22.4193,20.8485,15.942,1.21056,1826,2443067
1275,delete,19.117,-1.0,-1.0,-1.0,-1.0,28.127,1.20158,1824,2421654
1276,search,2810.13,0.86736,0.141163,22.4812,20.8669,17.037,1.20158,1824,2421654
1277,delete,35.325,-1.0,-1.0,-1.0,-1.0,52.197,1.18811,1816,2391396
1278,search,2770.39,0.86736,0.140894,22.5549,20.9303,16.479,1.18811,1816,2391396
1279,delete,29.439,-1.0,-1.0,-1.0,-1.0,14.178,1.17976,1816,2367854
1280,search,2790.09,0.86689,0.141322,22.5976,20.9709,16.123,1.17976,1816,2367854
